,order_id,customer_id,product_name,brand,raw_weight,country,order_date,unit_price
345,REC-253952,13821,baiocchi nocciola snack mb,barilla,336,france,2024-03-29,3
346,REC-560612,12280,intense dark chocolate  cocoa solids,marks & spencer,100,france,2025-05-19,5
347,REC-377992,13367,tartines craquantes multicrales,céréal bio,145,france,2024-11-23,19
348,REC-766839,11640,chocolat au lait feuillet caramel,poulain,95,france,2024-11-14,5
349,REC-400914,6909,chocolate negro  azcares aadidos  cacao,unknown,100,spain,2024-12-14,2
350,REC-952850,14781,chips de sarrasin au sel de guerande,brets,120,france,2024-03-09,18
351,REC-698801,10404,bn  strawberry cookies,bn,285,bélgica,2024-06-12,6
352,REC-555333,10657,baked sea salt,walkers,6,united kingdom,2024-10-09,20
353,REC-692545,13969,salt and vinegar flavour rice and corn cakes,unknown,117,united kingdom,2025-11-11,15
354,REC-224080,10303,scottish rough oatcakes,savour bakes,250,united kingdom,2025-04-04,22
355,REC-155289,10861,itri choco,unknown,32,morocco,2025-03-10,12
356,REC-757953,10560,pains au lait frais sans sucres ajouts g,la boulangère,350,france,2025-06-10,16
357,REC-115392,13265,pomme de terre nature,unknown,155,fr,2025-09-17,14
358,REC-892352,7611,all butter shortbread fingers,tower gate,210,czech republic,2025-08-31,22
359,REC-494805,13387,curly cacahuete,curly,100,france,2025-03-10,12
360,REC-700666,5519,mms cacahutes  pack familial,m&m's,550,france,2024-08-02,1
361,REC-315153,11263,crunchy avoine  fruits rouge  x  g,unknown,210,france,2025-02-15,12
362,REC-483324,12448,digestive zero sin azcares,gullón,400,andorra,2026-01-06,12
363,REC-212204,12863,hazelnut butter dark chocolate,hu,60,spain,2024-09-07,12
364,REC-540997,9547,chips nature,lay's,135,fr,2025-06-15,10
365,REC-159098,5660,brioche tranche,maître jean pierre,500,france,2025-01-25,12
366,REC-154990,7787,framboise intense,lindt,100,australien,2024-10-12,12
367,REC-205019,10957,petits coeurs chocolat,kraft foods,125,france,2025-01-16,12
368,REC-448241,10128,le sabl pur beurre,unknown,125,france,2024-06-30,4
369,REC-402691,13147,schokobons,kinder,200,autriche,2025-05-26,21
370,REC-501265,13534,mara dorada,hacendado,400,portugal,2025-06-01,7
371,REC-132229,9786,belvita original petit djeuner ppites de chocolat,lu,300,belgique,2025-10-12,17
372,REC-693525,12459,walkers ready salted crisps pk,walkers,150,united kingdom,2025-12-21,12
373,REC-928352,7317,berry delight bars,nakd,140,belgium,2024-09-22,14
374,REC-771515,9509,pombear potato snacks,kp snacks,13,united kingdom,2025-03-07,23
375,REC-503591,5684,organic sesame biscuits,biscuiterie de l'abbaye,170,france,2025-12-30,14
376,REC-183457,12235,excellence lait extra fondant,lindt,100,france,2024-09-09,12
377,REC-620581,14477,fourr cacao sans sucres,gerblé,185,francia,2025-05-06,11
378,REC-734098,13212,kinder maxi,ferrero,231,belgium,2024-07-26,1
379,REC-241923,10558,lentil chips  sea salt flavour,eat real,113,united kingdom,2025-02-05,18
380,REC-885440,14660,vegetable chips,deluxe,100,czech republic,2024-07-06,3
381,REC-693147,7455,mon cherie,unknown,315,austria,2024-07-21,19
382,REC-213879,14019,top original,unknown,56,morocco,2024-02-16,5
383,REC-532547,8179,chips saveur poulet brais,unknown,125,france,2024-06-05,8
384,REC-273703,12815,petit djeuner chocolat,belvita,600,belgique,2024-07-29,21
385,REC-945353,9689,biscuits nutella bready x gaufrettes fourres,ferrero,330,france,2025-08-17,20
386,REC-628376,12803,delichoc milk chocolate cookies,delacre y,150,france,2024-02-24,20
387,REC-573722,9580,breaksta,tiffany,13,qatar,2025-05-24,12
388,REC-669569,8846,cream crackers,unknown,300,united kingdom,2025-10-06,20
389,REC-332005,5142,schokobons,kinder,225,france,2025-04-07,21
390,REC-661603,7838,chocolate extrafino  noir  azcares aadidos,trapa,80,spain,2025-11-08,24
391,REC-152568,11040,harrys brioche tranchee pepites de chocolat sans additif g,harry's,485,france,2026-01-30,15
392,REC-283969,11603,biscuit chocolat crales,gerlinea,200,france,2024-08-16,11
393,REC-623742,10968,loriginal noir,côte d'or,200,france,2025-06-19,11
394,REC-182020,11664,prince got tout choco au bl complet,lu,300,france,2025-10-04,23
395,REC-734828,14472,sticks bretzels dalsace loriginal,dr. oetker,300,france,2025-09-07,23
396,REC-614213,7642,lightly salted tortilla,lidl,200,frankreich,2026-01-10,23
397,REC-227715,14036,biscuits abricot pistache,gerblé,160,france,2024-06-16,21
398,REC-890176,14282,british ribeye steak,tesco finest,300,gb,2025-04-04,12
399,REC-350428,7250,protein peanut butter bar,n?kd,45,france,2025-02-12,15
400,REC-676463,10522,ugandan dark chocolate,sainsburys,100,united kingdom,2025-03-09,18
401,REC-561676,13637,g dragibus soft haribo,haribo,300,france,2024-09-26,20
402,REC-310475,8391,chilli and lime protein nut crunch,graze,100,united kingdom,2025-10-20,9
403,REC-560155,9783,shortbread all butter fingers,sainsbury's,200,france,2025-12-18,8
404,REC-469529,8317,chips paysannes,lay's,150,france,2024-12-14,12
405,REC-101717,12856,gteau marbr au chocolat,bonne maman,475,france,2026-01-03,12
406,REC-828599,6831,prou grand cru amazonas  note de fruits rouges,ethiquable,100,france,2025-07-14,20
407,REC-547341,14509,cheetos sticks palitos,unknown,27,france,2024-10-10,12
408,REC-852250,13816,cracker peautre et  graines,maître jean pierre,200,france,2024-04-08,4
409,REC-934945,14644,duo fourr got chocolat  noisette,belvita,5,belgique,2025-06-03,15
410,REC-416538,8888,le moelleux,ker cadélac,500,france,2024-06-04,5
411,REC-105895,5408,mini mix,gullón,350,algérie,2024-08-15,16
412,REC-292499,13115,galletas desayuno zero sin azcares,gullón,216,bolivia,2024-09-03,12
413,REC-791744,11417,gran cereale classico,gran cereale,500,italia,2024-11-23,5
414,REC-629664,10466,lightly salted potato chips,kettle,25,united kingdom,2024-07-04,24
415,REC-816334,9833,tartelettes citron,bonne maman,125,belgium,2025-12-15,2
416,REC-582703,9474,grany noisettes  crales,lu,125,belgium,2025-08-05,13
417,REC-718810,7528,pringles hot  spicy,pringles,40,france,2025-04-03,8
418,REC-612639,12948,nutella bready,ferrero,220,autriche,2025-11-29,1
419,REC-368267,5524,madeleines aux ufs de poules leves en plein air,st michel,600,france,2024-05-19,3
420,REC-375286,8001,crackers heudebert,heudebert,250,france,2024-04-13,21
421,REC-547576,6207,crunchy nut bars with peanuts  chocolate,eat natural,3,belgië,2024-10-07,14
422,REC-498844,6133,loriginal lait,unknown,200,belgium,2024-12-18,5
423,REC-721496,12592,gran cereale cioccolato,gran cereale,230,italia,2024-12-14,8
424,REC-715073,14838,doradas al horno zero sin azcares,gullón,330,portugal,2025-07-04,12
425,REC-985280,5564,raw fruit  nut bars  salted caramel,nākd,4,united kingdom,2025-05-14,15
426,REC-252231,6894,madagascan dark chocolate,extra special,100,united kingdom,2025-07-11,6
427,REC-137791,6601,barres protines aux chocolat et cranberries sans gluten,nature valley,4,belgique,2025-01-03,6
428,REC-526840,12072,pains au lait au levain,marque repère,350,france,2025-03-08,2
429,REC-420573,14732,proper corn sea salted popcorn,proper,70,belgium,2025-03-04,21
430,REC-268750,10758,peanut butter oat bar,deliciously ella,50,france,2025-03-16,1
431,REC-835443,8459,doritos got nature,doritos,160,france,2025-04-03,23
432,REC-517074,5722,bretzels dalsace maxi,dr. oetker,200,france,2024-10-07,13
433,REC-858821,12039,yoyos strawberry multipack  x,bear,5,france,2025-04-10,7
434,REC-209315,6477,lindt excellence  cocoa,lindt,50,österreich,2024-08-24,12
435,REC-559704,8805,salt  vinegar lentil chips,unknown,85,united kingdom,2024-06-01,19
436,REC-953626,5378,fourrs chocolat,jardin bio,300,france,2024-11-03,1
437,REC-248915,8282,fettuccine alfrado,trader giotto's,200,france,2024-08-07,23
438,REC-454710,7294,petit nesquik,nestlé,6,belgique,2025-12-05,21
439,REC-123934,14679,crpes dentelle  lauthentique,unknown,125,france,2024-08-21,20
440,REC-896748,11080,gaufre de lige  perles de sucre,lotus,315,belgique,2024-10-15,6
441,REC-801387,10403,loriginal noir,côté d'or,300,france,2024-10-07,16
442,REC-157258,12355,apple  raisin oat bar,deliciously ella,50,france,2024-11-03,14
443,REC-210063,8108,prince petit dej,lu,300,belgique,2025-01-04,20
444,REC-437082,8232,arme vanille,unknown,200,france,2025-02-27,14
445,REC-841779,12779,special k high protein,unknown,112,belgique,2025-12-12,1
446,REC-441261,7112,pringles cacaval,pringles,165,hungary,2024-08-13,12
447,REC-873432,8125,bournville dark chocolate bar,cadbury,180,france,2024-12-25,21
448,REC-530966,8152,doo wap ppites choco,harrys,320,france,2024-08-21,19
449,REC-545232,10025,mcvities rich tea the light one delights,mcvitie's,300,gb,2025-05-30,20
450,REC-790841,11019,lotus biscoff speculoos fourr  crme speculoos  g,lotus,150,australia,2025-03-21,11
451,REC-995899,7738,cake fourr saveur fraise,unknown,6,france,2024-07-31,18
452,REC-764286,6219,galettes bretonnes pur beurre,unknown,250,france,2025-10-26,16
453,REC-135793,5182,sticks et bretzels dalsace,dr. oetker,137,france,2025-12-26,16
454,REC-455654,5649,lindt excellence milk chocolate g,lindt,100,australia,2024-02-20,15
455,REC-915893,9141,moelleux ppites de chocolat,gerblé,196,francia,2025-07-14,19
456,REC-906408,8594,g vichy menthe,vichy,230,france,2025-02-20,12
457,REC-717570,8341,la grande galette,st michel,150,france,2024-07-05,12
458,REC-605981,13347,grany moelleux,lu,192,belgique,2025-01-18,15
459,REC-965000,9706,baked pretzels original sea salted,penn state,175,france,2025-01-06,3
460,REC-289005,5062,pombear original pk,pom-bear,6,united kingdom,2024-05-22,7
461,REC-751061,10543,rice crackers finement sal promotion,unknown,85,belgique,2025-07-05,13
462,REC-371565,14283,toast brioch,lu,150,frankrijk,2024-02-21,12
463,REC-315652,10902,bounty x,mars,2,belgium,2024-07-16,17
464,REC-824782,5746,bear pure fruit yoyos strawberry g,bear,20,tschechien,2024-08-28,9
465,REC-116038,10484,walkers supreme prawn cocktail,walkers,25,united kingdom,2025-02-27,21
466,REC-797759,7004,oreo double creme,mondelez,157,autriche,2024-09-25,17
467,REC-110224,13568,ferrero rocher,ferrero,100,france,2025-01-13,3
468,REC-189159,13071,raspberry wholegrain oat bars,stoats,4,gb,2024-04-22,8
469,REC-120920,11933,knusper schnitte,sondey,10,франция,2025-04-24,4
470,REC-342844,14577,biscuit chocolat noir,gerblé,150,france,2025-05-31,19
471,REC-846346,8714,fourrs vanille bio,bjorg,225,france,2024-09-01,2
472,REC-249351,5221,hati grand cru cap hatien  cacaot et fruit,éthiquable,100,france,2024-09-09,1
473,REC-599185,8373,gran cereale frutta,barilla,250,greece,2024-10-04,20
474,REC-533938,13168,briochettes,pasquier,480,france,2024-04-19,18
475,REC-859930,9693,ugandan dark chocolate,asda,100,united kingdom,2024-12-12,10
476,REC-938747,11561,chocolat noir aux ppites,carlotti,100,morocco,2025-10-03,2
477,REC-570792,11474,peanuts roasted  salted,alesto,500,bélgica,2026-01-25,8
478,REC-196794,5746,leibniz butterkeks,bahlsen,120,germany,2025-09-08,12
479,REC-749902,7759,sensations thai sweet chilli crisps,walkers,150,united kingdom,2024-11-10,12
480,REC-695435,13986,cracotte fibres,lu,250,france,2025-07-20,16
481,REC-761163,6268,cuor di cereale cioccolato,gullón,280,france,2025-06-06,21
482,REC-160620,11740,corn smoked bbq crunchy corn,love corn,115,spain,2024-09-25,18
483,REC-671417,11925,brunch bar choc chip,cadbury,5,united kingdom,2024-02-11,3
484,REC-982031,10416,all butter scottish shortbread fingers,marks & spencer,210,france,2025-01-14,15
485,REC-113541,9705,taboule oriental g,bonduelle,300,france,2025-05-06,22
486,REC-842371,13428,brossard le cake  langlaise,unknown,400,france,2025-06-16,10
487,REC-181325,8461,brioche tresse  la main,unknown,630,france,2025-10-09,12
488,REC-992067,11794,monster munch sal,intersnack,85,france,2025-09-10,11
489,REC-232590,12804,protein bar peanut and chocolate,nature valley,40,france,2024-03-20,16
490,REC-983019,10744,black peppercorn bolli italian crackers,crosta & mollica,150,united kingdom,2025-04-19,9
491,REC-234590,6850,biscuits nutella x biscuits fourrs,nutella,41,francia,2024-02-05,12
492,REC-736476,12032,granola loriginal,unknown,225,frankrijk,2025-06-30,5
493,REC-375103,10120,belvita petit djeuner got noisette et chocolat,belvita,400,france,2026-01-17,13
494,REC-978721,12600,dlichoc noir,delacre,150,france,2026-01-27,11
495,REC-857909,12918,dunkle vollnuss,ritter sport,100,austria,2026-01-01,13
496,REC-428280,13347,crunchy savoury wholewheat sticks,unknown,200,france,2024-10-15,9
497,REC-873211,5619,sweet chilli flavour wholegrain snack,unknown,150,france,2025-11-30,13
498,REC-177177,10152,sea salted potato crisps,unknown,150,france,2024-07-08,2
499,REC-797863,8408,wafers bfb hazelnut,balconi,225,france,2024-07-03,13
500,REC-915342,13747,molinetti,barilla,800,francia,2024-10-03,19
501,REC-491921,7451,milka,milka,100,france,2024-06-17,2
502,REC-352974,12938,salted microwave popcorn,proper corn,210,united kingdom,2024-11-06,12
503,REC-290242,13737,dark milk chocolate,m&s collection,100,hong kong,2025-11-05,12
504,REC-776142,9817,petites madeleines   de sucres,st michel,400,france,2024-07-15,7
505,REC-237622,9075,mars,mars,51,france,2024-03-13,17
506,REC-603374,6811,lotus biscoff speculoos fourr  crme saveur chocolat  g,lotus,150,république tchèque,2024-04-19,3
507,REC-405563,10268,snack a jacks mini,snackajacks,19,ireland,2025-07-26,22
508,REC-805265,7363,mikado chocolat au lait,lu,100,france,2024-06-19,4
509,REC-725940,6421,amandes grilles sales,alesto,150,république tchèque,2024-06-16,13
510,REC-112319,12789,excellence noir ssame grill,lindt & sprüngli,100,france,2025-01-14,9
511,REC-479833,12559,prince got vanille,lu,300,france,2024-07-10,11
512,REC-863427,7692,pringles original,pringles,195,frankreich,2026-01-26,13
513,REC-172842,8697,savane chocolat,brossard,210,fr,2024-10-21,17
514,REC-643647,7739,kafferep,ikea,600,france,2025-10-12,11
515,REC-352735,12195,snickers  stck   g,mars incorporated,50,france,2024-05-06,11
516,REC-781612,10982,weie schokolade,fin carré,100,france,2024-10-07,21
517,REC-977968,14985,snack popp,too good,85,france,2025-04-21,17
518,REC-346543,8496,lotus dinosaurus original chocolat g xp,lotus,225,france,2024-07-14,8
519,REC-411714,6068,galletas chocolate rebuenas,hacendado,500,morocco,2025-03-16,18
520,REC-247713,14552,pain au lait bio pasquier,brioche pasquier,4,france,2024-11-05,10
521,REC-127715,8125,g ricola citron melisse,ricola,50,france,2025-06-19,2
522,REC-263705,12021,wasa tartine croustillante sensation aux graines de chia  touche de sel g,wasa,245,france,2024-11-05,11
523,REC-723202,11319,breaksta tiffany,wafer sandwich,26,morocco,2025-09-16,8
524,REC-647565,10431,tube caramel beurre sal,régilait,300,france,2024-04-24,23
525,REC-826172,12161,original salted peanuts,kp,415,france,2024-03-20,12
526,REC-196679,10288,frusli juicy blueberries chewy cereal bars  x g,jordans,30,france,2024-08-19,4
527,REC-952086,11647,mini bites quinoa  cha,gullón,250,francia,2025-08-29,21
528,REC-179116,10929,cacao  almond oat bars,deliciously ella,3,united kingdom,2025-03-03,12
529,REC-361666,6019,lextra craquante nature,vico,150,france,2024-09-19,11
530,REC-799310,5974,cashew butter  pure vanilla bean dark chocolate,hu,60,gb,2025-04-30,8
531,REC-404436,12293,crunchy,bjorg,150,france,2025-08-11,13
532,REC-573234,8544,doritos cheese,doritos,160,france,2025-07-13,12
533,REC-630468,11153,rough oatcakes,sainsbury's,250,france,2024-07-10,12
534,REC-850125,7216,muesli bars chocolate,crownfield,8,bulgarie,2024-07-07,10
535,REC-619056,12401,dunkle ganze mandel,fin carré,200,france,2024-12-20,1
536,REC-630599,5081,cake aux fruits  tranch,lidl,300,france,2024-05-10,16
537,REC-766752,10102,galettes pur beurre,bonne maman,170,france,2024-09-15,14
538,REC-768004,5802,le palet pur beurre,la mère poulard,125,france,2025-02-08,17
539,REC-579857,8304,les craquantes bl complet,unknown,250,france,2025-11-06,16
540,REC-324087,9545,tunnocks  caramel wafer biscuits imp,thomas tunnock ltd,8,australia,2025-07-23,12
541,REC-687235,10476,wafers cocoa,balconi,45,france,2025-08-03,6
542,REC-161215,13919,protein bar cookie  cream flavour,ironmaxx nutrition gmbh & co.,45,france,2025-09-06,14
543,REC-773229,7829,gourmet sea salt savoury crackers,aldi,185,ireland,2025-10-08,2
544,REC-266437,8787,cream crackers,by sainsbury's,300,france,2025-09-24,3
545,REC-243011,8446,blueberry  honey porridge oat bars,stoats,4,an fhraing,2025-06-27,4
546,REC-539546,5522,biscuit filled with hazelnut spread with cocoa,nutella,193,保加利亚,2025-01-12,11
547,REC-873872,10383,chipster,belin,75,canada,2025-04-17,12
548,REC-825570,14151,hula hoops original,kp snacks,6,united kingdom,2025-08-07,4
549,REC-543821,7789,ritz crackers original  g,mondelez,200,germany,2025-04-29,24
550,REC-608252,13403,berry delight fruit  nut bar,nakd,35,united kingdom,2025-10-11,1
551,REC-348410,8367,nestle dessert lait,nestlé,170,canada,2025-08-07,1
552,REC-294915,10211,belvita  petit djeuner tartin,lu,250,belgium,2025-03-15,19
553,REC-848362,12458,nature valley crunchy,unknown,10,france,2025-05-19,4
554,REC-932657,5427,gullon cuordi cereale tradizionale,gullon,280,france,2025-07-25,12
555,REC-478427,5222,proper corn sea salt,proper,6,gb,2026-01-04,8
556,REC-397645,7667,pringles hot  spicy,pringles,175,frança,2025-10-02,10
557,REC-982782,5760,crunchy variety,general mills,42,france,2024-06-30,12
558,REC-298198,13206,single estate venezuelan dark clchocolate,sainsbury's taste the difference,100,gb,2024-12-30,19
559,REC-999488,10754,,tiffany,12,saudi arabia,2025-04-27,7
560,REC-567142,13819,mint intense dark chocolate,lindt,100,ireland,2025-03-04,4
561,REC-748415,6826,kinder duo,kinder,150,frankreich,2025-06-06,16
562,REC-212845,10753,joyfuel chocolat au lait  cookie dough,joyfuel,55,france,2025-09-11,2
563,REC-995013,9725,doritos,unknown,230,united kingdom,2024-11-08,19
564,REC-240403,6000,milka chocolate hazelnuts,milka,100,österreich,2024-10-05,5
565,REC-843539,6886,ovomaltine barres,ovomaltine,100,belgium,2024-12-31,8
566,REC-732172,6239,ppito croc sabl got choco,unknown,294,france,2025-01-23,5
567,REC-389392,11439,digestive fibra,unknown,400,españa,2024-03-13,14
568,REC-318511,8248,galletas mara dorada,hacendado,800,españa,2025-09-12,16
569,REC-188620,6736,chocolate negro,hacendado,200,portugal,2025-08-06,12
570,REC-511680,8652,cadbury dairy milk cadbury dairy milk the classic,suchard,550,francia,2025-10-10,12
